Year,Title,Domestic,International,Worldwide,ImdbID,URL
2022,2022 Oscar Nominated Short Films: Live Action/2022 Oscar Nominated Short Films: Animation/2022 Oscar Nominated Short Films: Documentary,"$1,801,646",$0,"$1,801,646",tt18270328,https://www.boxofficemojo.com/release/rl489718529/?ref_=bo_yld_table_139
2022,Howl's Moving Castle,"$1,212,525","$545,093","$1,757,618",tt0347149,https://www.boxofficemojo.com/release/rl1423737601/?ref_=bo_yld_table_153
2022,Infinite Storm,"$1,600,543","$106,524","$1,707,067",tt14060232,https://www.boxofficemojo.com/release/rl758153985/?ref_=bo_yld_table_140
2022,Fire of Love,"$1,120,412","$574,660","$1,695,072",tt16227014,https://www.boxofficemojo.com/release/rl4274815745/?ref_=bo_yld_table_158
2022,Man of God,"$920,561","$718,643","$1,639,204",tt6060964,https://www.boxofficemojo.com/release/rl2683470593/?ref_=bo_yld_table_166
2022,Running the Bases,"$1,511,980",$0,"$1,511,980",tt8110900,https://www.boxofficemojo.com/release/rl4241457921/?ref_=bo_yld_table_143
2022,"Hallelujah: Leonard Cohen, a Journey, a Song","$1,062,603","$436,325","$1,498,928",tt7600742,https://www.boxofficemojo.com/release/rl289309441/?ref_=bo_yld_table_159
2022,2000 Mules,"$1,465,513",$0,"$1,465,513",tt18924506,https://www.boxofficemojo.com/release/rl2915074817/?ref_=bo_yld_table_146
2022,Spoiler Alert,"$1,384,003","$50,847","$1,434,850",tt7775720,https://www.boxofficemojo.com/release/rl415793921/?ref_=bo_yld_table_149
2022,The Beatles: Get Back - The Rooftop Concert,"$976,712","$253,422","$1,230,134",tt16899584,https://www.boxofficemojo.com/release/rl2703917825/?ref_=bo_yld_table_164
2022,Unsilenced,"$613,621","$585,346","$1,198,967",tt10514056,https://www.boxofficemojo.com/release/rl2599977729/?ref_=bo_yld_table_180
2022,Petite Maman,"$829,065","$332,201","$1,161,266",tt13204490,https://www.boxofficemojo.com/release/rl2654765825/?ref_=bo_yld_table_172
2022,The Tiger Rising,"$835,162","$279,996","$1,115,158",tt1596557,https://www.boxofficemojo.com/release/rl3894772481/?ref_=bo_yld_table_169
2022,The Contractor,"$1,035,265","$51,758","$1,087,023",tt10323676,https://www.boxofficemojo.com/release/rl3254813441/?ref_=bo_yld_table_160
2022,The Mean One,"$612,260","$417,586","$1,029,846",tt20853816,https://www.boxofficemojo.com/release/rl3170075393/?ref_=bo_yld_table_185
2022,Star Trek II: The Wrath of Khan,"$794,943","$110,605","$905,548",tt0084726,https://www.boxofficemojo.com/release/rl1624998657/?ref_=bo_yld_table_175
2022,"The Metropolitan Opera HD Live: Kevin Puts: The Hours, Libretto by Greg Pierce","$791,374","$83,343","$874,717",tt24222660,https://www.boxofficemojo.com/release/rl2297660161/?ref_=bo_yld_table_176
2022,Hansan: Rising Dragon,"$865,888",$0,"$865,888",tt21109538,https://www.boxofficemojo.com/release/rl1909293825/?ref_=bo_yld_table_170
2022,Brian and Charles,"$430,635","$430,215","$860,850",tt13270424,https://www.boxofficemojo.com/release/rl3912401665/?ref_=bo_yld_table_195
2022,Johnny Cash: The Redemption of an American Icon,"$840,580",$0,"$840,580",tt23112636,https://www.boxofficemojo.com/release/rl4293952257/?ref_=bo_yld_table_168
2022,The Roundup,"$812,859",$0,"$812,859",tt15838850,https://www.boxofficemojo.com/release/rl2110096129/?ref_=bo_yld_table_174
2022,Evangelion: 3.0+1.01 Thrice Upon a Time,"$810,744",$0,"$810,744",tt2458948,https://www.boxofficemojo.com/release/rl3051324161/?ref_=bo_yld_table_173
2022,Vivo,"$454,807","$328,907","$783,714",tt14366176,https://www.boxofficemojo.com/release/rl3611263745/?ref_=bo_yld_table_192
2022,Saint Michael Meet the Angel,"$643,828","$114,962","$758,790",tt21810812,https://www.boxofficemojo.com/release/rl4091118337/?ref_=bo_yld_table_178
2022,HIT: The 2nd Case,"$600,000","$142,389","$742,389",tt14279982,https://www.boxofficemojo.com/release/rl2884731649/?ref_=bo_yld_table_181
2022,Call Jane,"$512,770","$224,123","$736,893",tt7461272,https://www.boxofficemojo.com/release/rl960135937/?ref_=bo_yld_table_187
2022,"Confess, Fletch","$538,842","$117,771","$656,613",tt12718300,https://www.boxofficemojo.com/release/rl3688530689/?ref_=bo_yld_table_186
2022,The Inspection,"$390,429","$156,477","$546,906",tt13495458,https://www.boxofficemojo.com/release/rl3486810881/?ref_=bo_yld_table_198
2022,God's Country,"$493,679",$0,"$493,679",tt11818818,https://www.boxofficemojo.com/release/rl4107043585/?ref_=bo_yld_table_189
2022,Deep in the Heart: A Texas Wildlife Story,"$480,240",$0,"$480,240",tt18967390,https://www.boxofficemojo.com/release/rl372671233/?ref_=bo_yld_table_190
2022,Selena,"$444,681",$0,"$444,681",tt0120094,https://www.boxofficemojo.com/release/rl3946545921/?ref_=bo_yld_table_193
2022,Emergency Declaration,"$412,196",$0,"$412,196",tt11535228,https://www.boxofficemojo.com/release/rl2496430849/?ref_=bo_yld_table_200
2022,Superspreader,"$399,370",$0,"$399,370",tt20412464,https://www.boxofficemojo.com/release/rl2061402881/?ref_=bo_yld_table_197
2022,Alice,"$373,043",$0,"$373,043",tt11040762,https://www.boxofficemojo.com/release/rl3945104129/?ref_=bo_yld_table_199
2023,Oppenheimer,"$330,078,895","$645,732,438","$975,811,333",tt15398776,https://www.boxofficemojo.com/release/rl3725886209/?ref_=bo_yld_table_5
2023,Black Panther: Wakanda Forever,"$453,829,060","$405,379,776","$859,208,836",tt9114286,https://www.boxofficemojo.com/release/rl3573908993/?ref_=bo_yld_table_78
2023,Barbie,"$636,238,421","$174,561,579","$810,800,000",tt1517268,https://www.boxofficemojo.com/release/rl1077904129/?ref_=bo_yld_table_1
2023,The Super Mario Bros. Movie,"$574,934,330","$210,979,005","$785,913,335",tt6718170,https://www.boxofficemojo.com/release/rl1930593025/?ref_=bo_yld_table_2
2023,Fast X,"$146,126,015","$558,749,000","$704,875,015",tt5433140,https://www.boxofficemojo.com/release/rl209683969/?ref_=bo_yld_table_18
2023,Spider-Man: Across the Spider-Verse,"$381,311,319","$309,230,984","$690,542,303",tt9362722,https://www.boxofficemojo.com/release/rl2812183041/?ref_=bo_yld_table_3
2023,Avatar: The Way of Water,"$684,075,767",$0,"$684,075,767",tt1630029,https://www.boxofficemojo.com/release/rl3372254721/?ref_=bo_yld_table_7
2023,Wonka,"$218,402,312","$416,100,000","$634,502,312",tt6166392,https://www.boxofficemojo.com/release/rl2942927617/?ref_=bo_yld_table_20
2023,Mission: Impossible - Dead Reckoning Part One,"$172,640,980","$398,484,455","$571,125,435",tt9603212,https://www.boxofficemojo.com/release/rl1896449537/?ref_=bo_yld_table_13
2023,The Little Mermaid,"$298,172,056","$271,454,233","$569,626,289",tt5971474,https://www.boxofficemojo.com/release/rl1913750273/?ref_=bo_yld_table_6
2023,Elemental,"$154,426,697","$342,017,611","$496,444,308",tt15789038,https://www.boxofficemojo.com/release/rl1811383041/?ref_=bo_yld_table_17
2023,Guardians of the Galaxy Vol. 3,"$358,995,815","$127,564,147","$486,559,962",tt6791350,https://www.boxofficemojo.com/release/rl2977202945/?ref_=bo_yld_table_4
2023,Puss in Boots: The Last Wish,"$186,090,535","$294,375,878","$480,466,413",tt3915174,https://www.boxofficemojo.com/release/rl3899622145/?ref_=bo_yld_table_21
2023,Transformers: Rise of the Beasts,"$157,341,749","$284,314,801","$441,656,550",tt5090568,https://www.boxofficemojo.com/release/rl1606320641/?ref_=bo_yld_table_15
2023,Aquaman and the Lost Kingdom,"$124,481,226","$315,700,000","$440,181,226",tt9663764,https://www.boxofficemojo.com/release/rl3003745793/?ref_=bo_yld_table_33
2023,Meg 2: The Trench,"$82,600,317","$315,200,000","$397,800,317",tt9224104,https://www.boxofficemojo.com/release/rl3090514689/?ref_=bo_yld_table_31
2023,Suzume,"$10,932,037","$274,160,418","$285,092,455",tt16428256,https://www.boxofficemojo.com/release/rl2163311361/?ref_=bo_yld_table_100
2023,The Boy and the Heron,"$46,832,867","$235,589,319","$282,422,186",tt6587046,https://www.boxofficemojo.com/release/rl4222321409/?ref_=bo_yld_table_58
2023,Creed III,"$156,248,615","$119,900,000","$276,148,615",tt11145118,https://www.boxofficemojo.com/release/rl1713734401/?ref_=bo_yld_table_16
2023,The Flash,"$108,133,313","$163,300,000","$271,433,313",tt0439572,https://www.boxofficemojo.com/release/rl2225635841/?ref_=bo_yld_table_24
2023,The Nun II,"$86,267,073","$183,400,000","$269,667,073",tt10160976,https://www.boxofficemojo.com/release/rl1339523841/?ref_=bo_yld_table_29
2023,Taylor Swift: The Eras Tour,"$180,756,269","$80,900,000","$261,656,269",tt28814949,https://www.boxofficemojo.com/release/rl4054352641/?ref_=bo_yld_table_11
2023,Ant-Man and the Wasp: Quantumania,"$214,504,909","$47,061,362","$261,566,271",tt10954600,https://www.boxofficemojo.com/release/rl3195306753/?ref_=bo_yld_table_8
2023,John Wick: Chapter 4,"$187,131,806","$72,878,909","$260,010,715",tt10366206,https://www.boxofficemojo.com/release/rl1644725761/?ref_=bo_yld_table_9
2023,Wish,"$63,973,821","$191,023,539","$254,997,360",tt11304740,https://www.boxofficemojo.com/release/rl3097657857/?ref_=bo_yld_table_42
2023,Sound of Freedom,"$184,178,046","$66,392,350","$250,570,396",tt7599146,https://www.boxofficemojo.com/release/rl4254237441/?ref_=bo_yld_table_10
2023,Back to the Future,"$212,326,307","$11,488,299","$223,814,606",tt0088763,https://www.boxofficemojo.com/release/rl2974385665/?ref_=bo_yld_table_189
2023,Napoleon,"$61,524,375","$159,870,463","$221,394,838",tt13287846,https://www.boxofficemojo.com/release/rl2710274817/?ref_=bo_yld_table_43
2023,Indiana Jones and the Dial of Destiny,"$174,480,468","$35,002,121","$209,482,589",tt1462764,https://www.boxofficemojo.com/release/rl2776598017/?ref_=bo_yld_table_12
2023,PAW Patrol: The Mighty Movie,"$65,343,309","$139,755,560","$205,098,869",tt15837338,https://www.boxofficemojo.com/release/rl3038479105/?ref_=bo_yld_table_39
2023,The Hunger Games: The Ballad of Songbirds & Snakes,"$166,350,594","$15,723,301","$182,073,895",tt10545296,https://www.boxofficemojo.com/release/rl1262387969/?ref_=bo_yld_table_14
2023,Teenage Mutant Ninja Turtles: Mutant Mayhem,"$118,700,272","$63,235,246","$181,935,518",tt8589698,https://www.boxofficemojo.com/release/rl393904897/?ref_=bo_yld_table_22
2023,M3GAN,"$95,159,005","$84,930,104","$180,089,109",tt8760708,https://www.boxofficemojo.com/release/rl1110147841/?ref_=bo_yld_table_26
2023,Migration,"$127,630,880","$44,926,039","$172,556,919",tt6495056,https://www.boxofficemojo.com/release/rl83920385/?ref_=bo_yld_table_45
2023,Scream VI,"$108,391,107","$58,186,125","$166,577,232",tt17663992,https://www.boxofficemojo.com/release/rl1714914049/?ref_=bo_yld_table_23
2023,Five Nights at Freddy's,"$137,275,620","$16,942,380","$154,218,000",tt4589218,https://www.boxofficemojo.com/release/rl764248833/?ref_=bo_yld_table_19
2023,Everything Everywhere All at Once,"$77,191,785","$61,606,699","$138,798,484",tt6710474,https://www.boxofficemojo.com/release/rl3861218049/?ref_=bo_yld_table_115
2023,Anyone But You,"$88,319,668","$43,693,649","$132,013,317",tt26047818,https://www.boxofficemojo.com/release/rl3616572161/?ref_=bo_yld_table_68
2023,Blue Beetle,"$72,488,072","$58,300,000","$130,788,072",tt9362930,https://www.boxofficemojo.com/release/rl3693445889/?ref_=bo_yld_table_34
2023,A Haunting in Venice,"$42,471,412","$79,819,044","$122,290,456",tt22687790,https://www.boxofficemojo.com/release/rl216040193/?ref_=bo_yld_table_55
2023,Gran Turismo,"$44,428,554","$77,648,184","$122,076,738",tt4495098,https://www.boxofficemojo.com/release/rl3788079873/?ref_=bo_yld_table_52
2023,The Marvels,"$84,500,223","$37,136,379","$121,636,602",tt10676048,https://www.boxofficemojo.com/release/rl247366145/?ref_=bo_yld_table_30
2023,Poor Things,"$34,553,225","$83,072,230","$117,625,455",tt14230458,https://www.boxofficemojo.com/release/rl3566306049/?ref_=bo_yld_table_104
2023,Haunted Mansion,"$67,653,287","$49,796,503","$117,449,790",tt1695843,https://www.boxofficemojo.com/release/rl707822337/?ref_=bo_yld_table_35
2023,Godzilla Minus One,"$57,144,669","$56,531,653","$113,676,322",tt23289160,https://www.boxofficemojo.com/release/rl1285456641/?ref_=bo_yld_table_51
2023,A Man Called Otto,"$64,267,657","$49,092,428","$113,360,085",tt7405458,https://www.boxofficemojo.com/release/rl3442377473/?ref_=bo_yld_table_41
2023,Pathaan,"$17,487,476","$95,095,974","$112,583,450",tt12844910,https://www.boxofficemojo.com/release/rl1474921217/?ref_=bo_yld_table_77
2023,Dungeons & Dragons: Honor Among Thieves,"$93,549,650","$18,361,087","$111,910,737",tt2906216,https://www.boxofficemojo.com/release/rl1879410177/?ref_=bo_yld_table_27
2023,Insidious: The Red Door,"$82,156,962","$24,772,953","$106,929,915",tt13405778,https://www.boxofficemojo.com/release/rl1137607425/?ref_=bo_yld_table_32
2023,Trolls Band Together,"$103,270,155","$3,105,720","$106,375,875",tt14362112,https://www.boxofficemojo.com/release/rl577798913/?ref_=bo_yld_table_25
2023,The Creator,"$40,774,679","$63,497,457","$104,272,136",tt11858890,https://www.boxofficemojo.com/release/rl3888743169/?ref_=bo_yld_table_56
2023,The Equalizer 3,"$92,373,751","$6,320,058","$98,693,809",tt17024450,https://www.boxofficemojo.com/release/rl1430029057/?ref_=bo_yld_table_28
2023,Animal,"$15,004,482","$77,845,601","$92,850,083",tt13751694,https://www.boxofficemojo.com/release/rl3300557569/?ref_=bo_yld_table_88
2023,Talk to Me,"$48,299,436","$43,659,752","$91,959,188",tt10638522,https://www.boxofficemojo.com/release/rl3548742401/?ref_=bo_yld_table_50
2023,Killers of the Flower Moon,"$68,035,488","$22,701,623","$90,737,111",tt5537002,https://www.boxofficemojo.com/release/rl629703425/?ref_=bo_yld_table_36
2023,Air,"$52,460,106","$37,600,000","$90,060,106",tt16419074,https://www.boxofficemojo.com/release/rl2106295041/?ref_=bo_yld_table_47
2023,Cocaine Bear,"$64,670,240","$23,644,432","$88,314,672",tt14209916,https://www.boxofficemojo.com/release/rl2503901953/?ref_=bo_yld_table_40
2023,No Hard Feelings,"$50,452,282","$36,804,125","$87,256,407",tt15671028,https://www.boxofficemojo.com/release/rl4174349057/?ref_=bo_yld_table_49
2023,Evil Dead Rise,"$67,233,054","$12,566,946","$79,800,000",tt13345606,https://www.boxofficemojo.com/release/rl1289192193/?ref_=bo_yld_table_37
2023,The Pope's Exorcist,"$20,009,380","$56,978,241","$76,987,621",tt13375076,https://www.boxofficemojo.com/release/rl1187939073/?ref_=bo_yld_table_73
2023,Shazam! Fury of the Gods,"$57,638,006","$18,861,994","$76,500,000",tt10151854,https://www.boxofficemojo.com/release/rl162234881/?ref_=bo_yld_table_44
2023,Violent Night,"$50,057,405","$25,947,000","$76,004,405",tt12003946,https://www.boxofficemojo.com/release/rl4179395329/?ref_=bo_yld_table_154
2023,Strange World,"$37,968,963","$35,652,677","$73,621,640",tt10298840,https://www.boxofficemojo.com/release/rl3422914049/?ref_=bo_yld_table_194
2023,The Exorcist: Believer,"$65,537,395","$5,219,817","$70,757,212",tt12921446,https://www.boxofficemojo.com/release/rl2047378177/?ref_=bo_yld_table_38
2023,Titanic,"$15,096,069","$55,123,677","$70,219,746",tt0120338,https://www.boxofficemojo.com/release/rl3167650561/?ref_=bo_yld_table_87
2023,The Color Purple,"$60,619,191","$8,300,000","$68,919,191",tt1200263,https://www.boxofficemojo.com/release/rl577012481/?ref_=bo_yld_table_53
2023,The Boogeyman,"$43,244,282","$24,062,961","$67,307,243",tt3427252,https://www.boxofficemojo.com/release/rl3958932225/?ref_=bo_yld_table_54
2023,Babylon,"$15,658,225","$49,609,221","$65,267,446",tt10640346,https://www.boxofficemojo.com/release/rl2308997633/?ref_=bo_yld_table_123
2023,65,"$32,062,904","$28,667,664","$60,730,568",tt12261776,https://www.boxofficemojo.com/release/rl4235821825/?ref_=bo_yld_table_63
2023,Coraline,"$7,149,366","$52,850,634","$60,000,000",tt0327597,https://www.boxofficemojo.com/release/rl3214443265/?ref_=bo_yld_table_117
2023,Whitney Houston: I Wanna Dance with Somebody,"$23,708,080","$36,098,801","$59,806,881",tt12193804,https://www.boxofficemojo.com/release/rl101810945/?ref_=bo_yld_table_103
2023,Saw X,"$53,607,898","$5,484,800","$59,092,698",tt21807222,https://www.boxofficemojo.com/release/rl1926595329/?ref_=bo_yld_table_46
2023,The Whale,"$17,463,630","$39,563,064","$57,026,694",tt13833688,https://www.boxofficemojo.com/release/rl4040786689/?ref_=bo_yld_table_93
2023,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,"$10,117,806","$46,201,988","$56,319,794",tt26537229,https://www.boxofficemojo.com/release/rl3313664769/?ref_=bo_yld_table_106
2023,The Boys in the Boat,"$52,641,306","$2,860,059","$55,501,365",tt1856080,https://www.boxofficemojo.com/release/rl43614977/?ref_=bo_yld_table_70
2023,Knock at the Cabin,"$35,397,980","$19,362,967","$54,760,947",tt15679400,https://www.boxofficemojo.com/release/rl3793191681/?ref_=bo_yld_table_59
2023,Mummies,"$4,275,970","$50,200,000","$54,475,970",tt23177868,https://www.boxofficemojo.com/release/rl2532410113/?ref_=bo_yld_table_144
2023,Jesus Revolution,"$52,102,987","$2,190,697","$54,293,684",tt10098448,https://www.boxofficemojo.com/release/rl466125569/?ref_=bo_yld_table_48
2023,Asteroid City,"$28,153,025","$25,704,718","$53,857,743",tt14230388,https://www.boxofficemojo.com/release/rl1592820481/?ref_=bo_yld_table_66
2023,The Banshees of Inisherin,"$10,582,266","$39,668,359","$50,250,625",tt11813216,https://www.boxofficemojo.com/release/rl925926145/?ref_=bo_yld_table_179
2023,Operation Fortune: Ruse de Guerre,"$6,496,125","$42,487,181","$48,983,306",tt7985704,https://www.boxofficemojo.com/release/rl3305145089/?ref_=bo_yld_table_121
2023,Missing,"$32,502,025","$16,265,823","$48,767,848",tt10855768,https://www.boxofficemojo.com/release/rl3403318017/?ref_=bo_yld_table_61
2023,The Big Lebowski,"$18,718,818","$28,690,764","$47,409,582",tt0118715,https://www.boxofficemojo.com/release/rl239568385/?ref_=bo_yld_table_188
2023,Thanksgiving,"$31,908,884","$14,644,396","$46,553,280",tt1448754,https://www.boxofficemojo.com/release/rl2760606465/?ref_=bo_yld_table_64
2023,Ruby Gillman: Teenage Kraken,"$15,753,600","$29,904,145","$45,657,745",tt27155038,https://www.boxofficemojo.com/release/rl176587521/?ref_=bo_yld_table_85
2023,The Fabelmans,"$17,348,945","$28,265,268","$45,614,213",tt14208870,https://www.boxofficemojo.com/release/rl337871617/?ref_=bo_yld_table_126
2023,The Iron Claw,"$35,070,296","$10,134,153","$45,204,449",tt21064584,https://www.boxofficemojo.com/release/rl1537442561/?ref_=bo_yld_table_84
2023,Renaissance: A Film by Beyoncé,"$33,889,684","$10,100,000","$43,989,684",tt29354040,https://www.boxofficemojo.com/release/rl347177729/?ref_=bo_yld_table_60
2023,Past Lives,"$11,331,983","$31,381,187","$42,713,170",tt13238346,https://www.boxofficemojo.com/release/rl3498410753/?ref_=bo_yld_table_99
2023,Plane,"$32,111,181","$10,293,224","$42,404,405",tt5884796,https://www.boxofficemojo.com/release/rl1992983297/?ref_=bo_yld_table_62
2023,The Menu,"$38,501,125","$2,625,950","$41,127,075",tt9764362,https://www.boxofficemojo.com/release/rl2839380737/?ref_=bo_yld_table_159
2023,80 for Brady,"$39,448,525","$1,032,350","$40,480,875",tt18079362,https://www.boxofficemojo.com/release/rl3470820097/?ref_=bo_yld_table_57
2023,My Big Fat Greek Wedding 3,"$28,496,030","$10,335,046","$38,831,076",tt21103300,https://www.boxofficemojo.com/release/rl780174081/?ref_=bo_yld_table_65
2023,Strays,"$23,988,885","$12,082,382","$36,071,267",tt15153532,https://www.boxofficemojo.com/release/rl3174007553/?ref_=bo_yld_table_69
2023,Anatomy of a Fall,"$5,076,369","$30,977,018","$36,053,387",tt17009710,https://www.boxofficemojo.com/release/rl1739752193/?ref_=bo_yld_table_147
2023,Priscilla,"$20,960,939","$12,152,893","$33,113,832",tt22041854,https://www.boxofficemojo.com/release/rl1218675457/?ref_=bo_yld_table_71
2023,Magic Mike's Last Dance,"$26,005,156","$5,094,844","$31,100,000",tt16280138,https://www.boxofficemojo.com/release/rl503218945/?ref_=bo_yld_table_67
2023,BTS: Yet to Come in Cinemas,"$8,093,270","$21,198,613","$29,291,883",tt24807190,https://www.boxofficemojo.com/release/rl1828487937/?ref_=bo_yld_table_122
2023,Tár,"$6,773,650","$22,403,513","$29,177,163",tt14444726,https://www.boxofficemojo.com/release/rl605979393/?ref_=bo_yld_table_190
2023,Book Club: The Next Chapter,"$17,581,565","$11,432,935","$29,014,500",tt20768712,https://www.boxofficemojo.com/release/rl1943044865/?ref_=bo_yld_table_76
2023,Jawan,"$15,198,530","$13,300,514","$28,499,044",tt15354916,https://www.boxofficemojo.com/release/rl2106360577/?ref_=bo_yld_table_86
2023,Renfield,"$17,297,895","$9,196,026","$26,493,921",tt11358390,https://www.boxofficemojo.com/release/rl590381825/?ref_=bo_yld_table_79
2023,The Holdovers,"$20,355,375","$5,033,087","$25,388,462",tt14849194,https://www.boxofficemojo.com/release/rl92504833/?ref_=bo_yld_table_74
2023,Ferrari,"$18,550,028","$6,501,067","$25,051,095",tt3758542,https://www.boxofficemojo.com/release/rl390496257/?ref_=bo_yld_table_101
2023,American Fiction,"$21,098,470","$1,384,900","$22,483,370",tt23561236,https://www.boxofficemojo.com/release/rl2073330433/?ref_=bo_yld_table_175
2023,The Covenant,"$16,938,039","$5,010,512","$21,948,551",tt4873118,https://www.boxofficemojo.com/release/rl1928692481/?ref_=bo_yld_table_81
2023,Champions,"$16,397,335","$5,502,171","$21,899,506",tt15339570,https://www.boxofficemojo.com/release/rl2395767553/?ref_=bo_yld_table_83
2023,Radical,"$8,702,731","$13,094,553","$21,797,284",tt14570440,https://www.boxofficemojo.com/release/rl1335788289/?ref_=bo_yld_table_108
2023,The Last Voyage of the Demeter,"$13,637,180","$8,149,095","$21,786,275",tt1001520,https://www.boxofficemojo.com/release/rl2382856961/?ref_=bo_yld_table_90
2023,"Are You There God? It's Me, Margaret.","$20,372,406","$1,091,637","$21,464,043",tt9185206,https://www.boxofficemojo.com/release/rl4079649537/?ref_=bo_yld_table_72
2023,The Expendables 4,"$16,710,153","$4,497,679","$21,207,832",tt3291150,https://www.boxofficemojo.com/release/rl2783019777/?ref_=bo_yld_table_82
2023,The Amazing Maurice,"$4,303,645","$16,818,437","$21,122,082",tt10473036,https://www.boxofficemojo.com/release/rl317883137/?ref_=bo_yld_table_143
2023,Saltburn,"$11,425,829","$9,600,338","$21,026,167",tt17351924,https://www.boxofficemojo.com/release/rl104955905/?ref_=bo_yld_table_98
2023,Dumb Money,"$13,925,356","$6,761,614","$20,686,970",tt13957560,https://www.boxofficemojo.com/release/rl3028583169/?ref_=bo_yld_table_89
2023,Broker,"$1,046,899","$17,804,517","$18,851,416",tt13056052,https://www.boxofficemojo.com/release/rl586646273/?ref_=bo_yld_table_198
2023,Retribution,"$6,937,696","$11,748,055","$18,685,751",tt6906292,https://www.boxofficemojo.com/release/rl178029313/?ref_=bo_yld_table_118
2023,Next Goal Wins,"$6,713,826","$11,934,976","$18,648,802",tt10767052,https://www.boxofficemojo.com/release/rl3805971201/?ref_=bo_yld_table_120
2023,The Blackening,"$17,707,207","$462,246","$18,169,453",tt11703244,https://www.boxofficemojo.com/release/rl2565833473/?ref_=bo_yld_table_75
2023,About My Father,"$12,089,391","$6,078,428","$18,167,819",tt8373206,https://www.boxofficemojo.com/release/rl2950791937/?ref_=bo_yld_table_94
2023,The Blind,"$17,265,487",$389,"$17,265,876",tt16374352,https://www.boxofficemojo.com/release/rl2123662081/?ref_=bo_yld_table_80
2023,Hypnotic,"$4,500,169","$11,781,768","$16,281,937",tt8080204,https://www.boxofficemojo.com/release/rl982024961/?ref_=bo_yld_table_140
2023,Joy Ride,"$12,897,789","$2,889,885","$15,787,674",tt15268244,https://www.boxofficemojo.com/release/rl2732688129/?ref_=bo_yld_table_91
2023,Sisu,"$7,265,622","$7,015,577","$14,281,199",tt14846026,https://www.boxofficemojo.com/release/rl2306900737/?ref_=bo_yld_table_113
2023,His Only Son,"$12,392,740","$1,424,446","$13,817,186",tt8277246,https://www.boxofficemojo.com/release/rl528515841/?ref_=bo_yld_table_92
2023,Bottoms,"$12,036,071","$940,008","$12,976,079",tt17527468,https://www.boxofficemojo.com/release/rl93946625/?ref_=bo_yld_table_95
2023,Living,"$3,038,113","$9,332,372","$12,370,485",tt9051908,https://www.boxofficemojo.com/release/rl3218244353/?ref_=bo_yld_table_157
2023,Beau Is Afraid,"$8,176,562","$4,160,816","$12,337,378",tt13521006,https://www.boxofficemojo.com/release/rl1022984961/?ref_=bo_yld_table_111
2023,The Shift,"$12,118,219","$120,424","$12,238,643",tt19406606,https://www.boxofficemojo.com/release/rl2219016193/?ref_=bo_yld_table_96
2023,Salaar,"$8,929,282","$3,029,266","$11,958,548",tt13927994,https://www.boxofficemojo.com/release/rl2487451649/?ref_=bo_yld_table_109
2023,After Death,"$11,478,326","$352,534","$11,830,860",tt21191906,https://www.boxofficemojo.com/release/rl1236108033/?ref_=bo_yld_table_97
2023,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,"$1,588,491","$10,040,154","$11,628,645",tt15467380,https://www.boxofficemojo.com/release/rl3522724609/?ref_=bo_yld_table_178
2023,Silent Night,"$8,012,103","$3,055,125","$11,067,228",tt15799866,https://www.boxofficemojo.com/release/rl1018987265/?ref_=bo_yld_table_110
2023,The Machine,"$10,458,331","$205,997","$10,664,328",tt11040844,https://www.boxofficemojo.com/release/rl3287778049/?ref_=bo_yld_table_102
2023,The Nightmare Before Christmas,"$10,251,956","$179,675","$10,431,631",tt0107688,https://www.boxofficemojo.com/release/rl2880799489/?ref_=bo_yld_table_105
2023,Freelance,"$5,314,136","$4,882,568","$10,196,704",tt15744298,https://www.boxofficemojo.com/release/rl329679617/?ref_=bo_yld_table_133
2023,Kandahar,"$4,813,132","$4,574,179","$9,387,311",tt5761544,https://www.boxofficemojo.com/release/rl1375503105/?ref_=bo_yld_table_137
2023,House Party,"$9,002,247","$283,500","$9,285,747",tt8005118,https://www.boxofficemojo.com/release/rl1456964353/?ref_=bo_yld_table_107
2023,Women Talking,"$5,456,531","$3,819,572","$9,276,103",tt13669038,https://www.boxofficemojo.com/release/rl784827137/?ref_=bo_yld_table_132
2023,Dunki,"$7,460,159","$552,733","$8,012,892",tt15428134,https://www.boxofficemojo.com/release/rl2847769345/?ref_=bo_yld_table_116
2023,Journey to Bethlehem,"$6,820,796","$957,534","$7,778,330",tt13848804,https://www.boxofficemojo.com/release/rl330924801/?ref_=bo_yld_table_119
2023,Winnie-the-Pooh: Blood and Honey,"$2,082,898","$5,634,146","$7,717,044",tt19623240,https://www.boxofficemojo.com/release/rl3925050113/?ref_=bo_yld_table_171
2023,The Hill,"$7,665,865","$31,163","$7,697,028",tt8051894,https://www.boxofficemojo.com/release/rl1476166401/?ref_=bo_yld_table_112
2023,The Miracle Club,"$2,402,780","$5,095,891","$7,498,671",tt12712604,https://www.boxofficemojo.com/release/rl983663361/?ref_=bo_yld_table_162
2023,It Lives Inside,"$4,675,092","$2,695,056","$7,370,148",tt15683734,https://www.boxofficemojo.com/release/rl1487897345/?ref_=bo_yld_table_139
2023,Star Wars: Episode VI - Return of the Jedi,"$7,259,924",$0,"$7,259,924",tt0086190,https://www.boxofficemojo.com/release/rl1133413121/?ref_=bo_yld_table_114
